-86.411 144.236
-137.732 149.749
-137.28 131.767
-153.788 174.754
-170.434 159.739
-139.574 148.096
-131.384 154.938
-147.222 160.615
-128.194 124.74
-91.258 151.238
-134.761 150.048
-128.672 147.943
-164.962 148.063
-161.672 137.163
-164.893 155.614
-129.888 152.323
-92.89 146.26
-109.841 136.117
-115.987 153.921
-153.689 134.97
-160.157 146.444
-113.603 136.155
-120.711 173.963
-139.73 124.208
-85.142 131.317
-66.527 54.976
-105.297 99.695
-62.44 144.753
-75.005 123.177
-58.073 151.523
-78.092 157.781
-80.725 158.654
-67.739 154.343
-86.971 166.796
-68.822 163.713
-51.139 168.947
-50.943 154.962
-110.489 140.124
-71.684 172.143
-87.197 148.829
-97.05 141.062
-142.109 146.737
-163.619 163.265
-126.437 132.779
-71.651 146.506
-46.864 115.158
-50.932 129.369
-84.354 171.384
-117.74 161.027
-138.261 142.575
-74.403 123.91
-72.953 151.157
-69.862 151.834
-66.637 156.799
-80.273 139.278
-74.011 165.286
-79.901 124.686
-100.982 161.067
-82.107 148.236
-59.316 147.289
-63.703 155.067
-71.327 138.115
-45.005 120.172
-80.042 133.467
-51.688 127.828
-63.089 158.842
-72.717 146.655
-66.466 147.89
-46.175 101.991
-82.881 169.741
-71.666 139.248
-55.379 152.545
-65.722 158.215
-88.39 143.927
-67.927 155.112
-83.329 164.719
-52.306 128.624
-50.656 117.924
-57.142 133.818
-51.847 138.547
-57.202 127.542
-91.548 145.038
-64.223 139.495
-113.818 132.418
-117.264 152.123
-78.492 135.757
-77.834 148.236
-62.825 151.384
-79.725 160.597
-57.048 146.431
-50.304 116.05
-47.514 135.461
-71.774 140.075
-73.263 137.35
-78.742 166.551
-103.867 155.901
-98.488 110.838
-57.151 141.454
-115.157 151.897
-136.367 152.134
-169.558 140.75
-74.939 137.122
-61.89 164.096
-39 157.454
-69.328 162.026
-96.471 163.391
-76.665 162.503
-71.574 153.552
-59.075 160.914
-113.37 167.999
-82.29 -178.747
-80.78 153.207
-56.324 112.08
-47.554 133.102
-58.937 149.56
-60.4 143.549
-86.746 83.632
-80.496 138.566
-119.739 147.122
-53.8 144.769
-48.665 141.494
-87.773 -170.986
-79.525 153.258
-96.206 129.861
-61.262 136.521
-78.63 116.894
-68.272 141.531
-67.321 143.177
-46.847 141.741
-104.391 165.421
-162.734 118.879
-79.655 170.368
-83.311 -168.445
-78.173 147.746
-74.554 165.042
-66.124 150.63
-78.046 152.879
-54.07 143.535
-78.345 107.37
-53.97 102.587
-104.671 146.606
-78.759 140.063
-81.958 149.831
-99.617 130.361
-82.126 138.736
-51.405 123.188
-53.794 140.989
-67.777 125.953
-81.904 130.37
-52.063 130.519
-75.868 139.699
-69.799 150.614
-67.901 131.107
-69.247 150.771
-53.189 159.03
-79.733 147.651
-61.862 146.417
-100.556 155.393
-94.727 159.626
-60.157 148.215
-71.373 108.864
-47.229 153.944
-65.387 153.03
-71.308 146.751
-63.202 153.386
-52.887 133.894
-60.917 136.71
-54.82 133.831
-66.045 145.338
-45.597 150.873
-70.641 154.754
-89.456 145.284
-144.646 147.031
-147.969 137.138
-155.066 157.689
-106.347 121.751
-158.812 85.569
-156.35 68.554
-121.77 51.829
-121.785 32.269
-105.83 10.778
-131.121 8.862
-138.836 31.361
-140.638 25.144
-116.368 52.459
-105.103 39.406
-83.086 127.226
-97.014 136.211
-73.597 127.097
-72.603 138.272
-75.298 160.206
-90.292 166.037
-74.516 152.963
-75.831 144.321
-77.657 168.126
-61.008 165.22
-66.731 137.762
-59.216 164.061
-79.156 134.619
-66.466 138.934
-64.984 121.133
-62.695 135.846
-46.842 144.66
-62.487 141.977
-110.804 168.301
-54.024 130.889
-100.614 138.237
-72.965 121.505
-67.579 142.977
-72.308 153.977
-139.285 160.076
-127.671 128.361
-149.636 153.968
-133.384 62.742
-151.682 57.272
-70.983 23.83
-80.9 11.826
-84.037 -18.398
-122.23 8.992
-65.36 7.102
-68.336 3.735
-81.378 19.061
-100.437 15.958
-88.461 64.945
-80.8 64.992
-133.611 70.945
-151.407 21.869
-136.555 25.833
-138.277 7.999
-127.066 136.893
-56.099 118.54
-76.511 140.024
-84.44 163.353
-86.117 160.03
-52.968 132.569
-48.92 153.737
-73.008 169.008
-60.213 153.193
-59.063 140.209
-67.459 148.635
-54.825 141.184
-64.989 137.965
-111.365 157.956
-118.428 140.631
-78.169 -177.208
-63.159 152.577
-82.128 162.083
-102.997 170.991
-77.948 176.439
-82.093 -171.886
-144.655 169.1
-162.046 142.846
-156.279 155.443
-153.884 135.019
-164.324 158.997
-168.126 141.271
-165.504 135.617
-151.705 159.18
-146.784 158.249
-143.668 175.978
-157.887 157.857
-91.21 156.798
-80.742 149.095
-65.359 118.667
-67.491 -177.071
-82.594 130.085
-61.408 142.487
-109.17 152.594
-73.906 150.638
-76.757 170.248
-68.835 130.449
-81.515 130.414
-159.682 139.685
-132.522 145.719
-146.471 149.724
-156.384 156.44
-167.849 160.865
-153.742 151.207
-143.083 155.066
-120.788 149.381
-95.402 146.764
-63.083 161.042
-58.974 148.096
-68.925 163.516
-78.452 166.943
-139.973 167.558
-122.607 155.21
-113.748 179.6
-156.284 158.172
-96.223 -176.808
-137.619 163.624
-158.211 145.674
-127.593 142.886
-152.375 146.026
-151.693 155.751
-146.321 176.461
-119.445 -153.929
-81.887 -175.261
-154.63 169.695
-78.35 94.192
18.042 77.994
-92.839 127.915
-79.343 106.877
-86.027 101.603
-53.7 143.707
-69.15 122.703
-60.724 124.373
-54.713 126.227
-47.154 141.341
-89.258 161.369
-124.282 149.447
-114.984 128.866
-156.349 170.126
-154.049 160.328
-81.984 152.47
-94.201 153.359
-102.461 148.871
-71.903 154.425
-69.293 150.362
-62.258 125.776
-53.393 138.997
-64.203 159.751
-90.479 162.067
-79.117 114.262
-102.501 149.694
-67.019 109.736
-72.005 123.148
-76.096 59.555
-89.245 88.982
-94.533 56.482
-80.125 55.968
-71.908 80.653
-73.534 70.344
-88.419 83.648
-76.719 43.373
-96.5 57.109
-86.803 26.091
-89.33 43.987
-90.578 80.299
-101.56 19.254
-111.823 -0.24
-66.449 -32.504
-78.935 -22.184
-73.352 -30.356
-125.048 -52.89
-142.52 25.894
-72.499 1.532
-59.899 -35.334
-67.575 -46.011
-110.707 -42.351
-83.441 -38.821
-92.465 -33.181
-61.92 -26.53
-121.989 25.151
-152.879 59.418
-126.487 9.758
-132.199 62.69
-147.664 25.273
-160.133 35.151
-131.21 21.175
-121.42 33.571
-101.8 28.47
-140.866 30.63
-99.546 -39.012
-129.381 -62.299
-54.473 -22.962
-102.195 -29.553
-66.178 -20.371
-59.885 -32.649
-116.48 37.22
-161.558 110.883
-150.235 61.8
-143.059 40.884
-101.425 12.108
-109.824 9.724
-66.049 -23.157
-78.539 -14.953
-68.663 -25.983
-45.487 -43.95
-58.421 -25.912
-66.318 -6.586
-77.801 -52.555
-69.964 19.512
-106.592 -0.487
-81.564 4.792
-75.905 -44.262
-67.631 -26.394
-84.263 -24.176
-80.091 -34.49
-95.101 4.159
-98.939 -15.783
-75.755 -35.206
-87.233 47.457
-139.133 37.838
-122.694 68.77
-140.347 25.547
-52.517 -6.929
-70.181 -8.514
-76.069 -30.894
-88.778 -2.74
-80.819 -21.886
-63.749 -22.964
-61.047 -41.343
-73.516 -11.071
-103.107 2.98
-127.589 17.228
-80.996 -20.22
-77.012 26.465
-73.049 -7.936
-136.656 14.109
-128.76 29.969
-117.288 14.222
-134.576 17.443
-106.665 -12.391
-101.283 -8.22
-79.571 -26.185
-106.453 -23.555
-65.872 -27.858
-117.054 -16.66
-74.512 16.685
-130.248 7.386
-66.075 -44.981
-96.669 -13.639
-101.018 -14.269
-105.2 -28.049
-121.78 -23.085
-74.118 22.216
-47.047 -18.961
-56.575 -50.932
-70.102 -22.845
-51.471 -41.737
-91.746 -30.202
-115.525 -24.085
-95.278 20.613
-123.627 16.464
-111.014 5.375
-69.228 -19.102
-81.061 -24.652
-75.877 -22.447
-65.526 -29.033
-63.67 -15.809
-61.801 -17.745
-72.664 -8.632
-55.143 -46.428
-66.431 -5.261
-57.522 -44.978
-106.316 -14.969
-54.306 -24.97
-101.205 -25.254
-52.786 -53.983
-53.783 -17.51
-70.877 -29.437
-112.046 16.423
-58.078 -27.882
-76.68 -22.382
-71.448 -37.372
-76.703 -21.318
-91.526 -17.114
-83.698 -28.43
-63.476 -38.896
-85.472 -24.104
-45.996 -40.559
-97.959 -40.511
-75.284 -23.317
-103.381 44.569
-111.175 159.431
-135.575 174.545
-119.572 176.456
174.21 158.537
-156.422 133.54
-157.225 154.542
-139.94 -149.729
-83.44 161.073
-104.978 -178.717
-131.067 156.6
-56.891 152.597
-61.495 132.317
-68.843 116.066
-54.197 148.964
-64.751 123.495
-76.111 98.933
-54.997 130.001
-124.473 140.134
-118.913 43.386
-153.356 80.798
-139.488 63.614
-168.983 72.448
-146.365 57.397
-140.651 35.072
-93.362 -9.351
-82.883 -28.424
-103.681 -14.725
-94.707 -31.425
-127.367 34.231
-79.476 -21.322
-62.2 -37.646
-67.146 -44.401
-63.046 -22.207
-56.45 -55.189
-85.586 -17.584
-72.024 -60.179
-90.311 -129.286
-79.491 -122.309
-95.787 -153.73
-74.093 103.785
-72.597 154.658
-83.22 157.125
-110.066 161.833
-81.824 133.585
-69.705 152.993
-66.334 170.016
-80.913 135.26
-131.85 161.164
-152.821 161.264
-162.595 151.417
-159.369 144.131
-151.973 155.815
-144.523 152.082
-74.028 134.373
-75.773 117.91
-63.366 147.745
-65.122 133.244
-67.877 144.996
-76.103 152.596
-69.05 134.186
-61.786 148.407
-69.549 157.684
-46.343 130.03
-59.408 127.853
-57.205 155.699
-46.117 134.408
-72.091 146.729
-47.663 125.954
-67.433 124.108
-89.949 118.504
-64.845 115.817
-82.41 78.779
-77.107 139.199
-79.874 146.126
-74.171 67.198
-66.988 117.515
-47.577 99.722
-62.031 128.321
-65.7 132.427
-70.91 138.527
-107.102 147.725
-106.106 150.566
-70.563 148.074
-90.962 67.448
-96.959 2.69299999999998
-66.948 -19.56
-102.238 0.591999999999985
-103.463 -18.565
-80.195 5.47300000000001
-60.24 -28.639
-69.689 -23.364
-73.734 -21.879
-74.657 -8.69099999999997
-83.246 -14.733
-61.763 -45.994
-69.534 -38.917
-64.338 -34.586
-67.075 -46.433
-75.563 -24.286
-65.33 -25.627
-117.621 -5.45299999999997
-67.266 -9.79399999999998
-57.248 -22.893
-67.822 -45.532
-92.325 -11.052
-63.814 -32.907
-124.099 74.067
-78.179 14.822
-60.441 -6.79399999999998
-68.625 -53.647
-113.284 -62.469
-90.852 6.78800000000001
-79.409 -26.079
-98.987 -31.883
-60.538 -49.116
-47.643 -28.702
-60.727 -42.421
-88.431 -57.558
-98.666 19.235
-81.736 -1.95100000000002
-88.487 28.812
-110.643 33.895
-98.958 -28.246
-96.831 7.46699999999998
-101.306 -4.30500000000001
-125.724 -25.338
-83.756 9.13099999999997
-76.46 -3.226
-66.273 -42.711
-83.188 -53.454
-84.797 -34.648
-61.725 1.04000000000002
-106.425 -25.201
-110.811 9.90100000000001
-85.509 -13.701
-91.336 -33.91
-62.766 -7.35599999999999
-108.634 77.831
-95.665 12.428
-66.135 -9.666
-74.639 67.036
-97.955 132.574
-82.675 164.905
-70.242 -170.825
-59.785 126.428
-35.738 126.517
-66.853 155.646
-60.825 135.19
-65.936 145.42
-76.143 158.231
-73.875 146.387
-83.481 168.655
-74.288 155.137
-32.041 121.854
-51.574 130.902
-68.979 156.793
-60.407 163.428
-69.808 -174.497
-61.88 156.627
-47.556 132.625
-62.155 148.255
-48.371 126.221
-77.251 136.09
-101.951 136.653
-134.015 145.854
-136.915 146.752
-96.057 151.975
-141.777 158.231
-154.076 166.862
-149.147 168.141
-73.685 135.719
-69.311 159.481
-166.872 -148.894
-129.55 177.577
-159.002 146.354
-129.02 107.677
-165.674 116.24
-130.351 145.183
-135.7 150.904
-156.269 -175.65
-149.965 122.501
-139.285 169.831
-138.968 178.859
-175.348 156.421
-154.097 153.767
-149.686 115.635
-172.574 139.902
-157.266 165.814
-123.809 129.501
-139.545 105.379
-78.043 67.65
-105.415 34.945
-85.906 22.854
-62.775 -56.038
-69.876 -41.846
-74.339 -0.389999999999986
-90.281 43.578
-80.106 92.757
-68.122 36.676
-83.96 94.216
-78.828 156.641
-57.911 146.679
-86.62 142.635
-81.499 170.91
-85.603 171.098
-80.807 163.533
-76.803 146.852
-33.316 137.583
-89.523 161.002
-54.68 157.337
-51.329 162.927
-76.095 145.55
-83.075 144.872
-62.914 152.143
-131.863 143.306
-114.17 160.056
-122.181 141.143
-88.94 146.202
-68.083 172.109
-85.819 144.391
-128.358 135.327
-125.54 144.434
-146.735 171.115
-155.644 159.894
-130.039 163.366
-145.683 -176.224
-159.812 151.012
-72.835 156.823
-67.579 155.036
-65.659 146.822
-56.603 140.728
-68.621 159.28
-91.337 -169.673
-62.403 158.899
-81.052 157.158
-47.384 151.372
-43.1 108.034
-54.193 118.832
-55.674 151.773
-58.399 158.57
-45.941 143.41
-69.001 167.644
-64.994 137.444
-60.292 160.168
-47.214 135.652
-74.147 167.691
-109.57 134.723
-94.249 134.109
-125.233 146.536
-70.912 -177.106
-91.151 139.95
-47.446 136.645
-66.734 126.966
-73.34 129.382
-99.916 157.785
-82.543 157.27
-55.497 157.356
-35.052 155.254
-62.926 125.737
-52.525 141.692
-55.915 134.144
-53.365 121.167
-73.011 147.243
-86.121 141.789
-49.246 146.803
-56.323 111.787
-67.42 154.932
-57.282 110.244
-55.757 146.609
-49.51 113.389
-56.385 158.65
-63.697 151.181
-92.92 155.503
-75.518 130.895
-143.409 157.125
-164.086 129.624
-136.228 138.495
-44.568 134.925
-66.784 144.262
-67.267 170.997
-66.939 149.818
-80.135 156.403
-86.799 132.747
-141.328 -145.169
-172.122 126.584
-110.973 150.235
-106.389 152.72
-111.943 157.178
-163.729 177.278
-119.279 142.412
-148.179 149.981
-87.278 120.371
-70.809 149.026
-60.385 153.99
-63.139 129.767
-69.377 142.916
-153.372 153.434
-131.637 140.986
-154.637 177.214
-72.012 169.488
-47.923 164.715
-57.754 163.559
-76.638 150.462
-60.428 153.235
-43.909 148.941
-71.177 107.495
-109.114 133.304
-70.954 133.844
-59.038 144.648
-62.935 144.345
-72.842 102.294
-58.858 165.678
-68.768 143.624
-64.758 138.137
-54.06 140.078
-70.08 151.985
-56.116 118.807
-71.04 123.746
-71.752 114.396
-75.977 116.608
-70.546 97.018
-90.928 152.84
-151.834 179.364
-165.283 151.691
-158.637 139.911
-154.496 155.156
-133.158 148.57
-115.09 164.07
-160.866 169.619
-122.644 162.015
-149.822 164.559
-167.927 141.152
-150.385 144.842
-153.654 98.285
-128.242 145.83
-74.473 171.585
-80.856 127.287
-87.943 126.16
-67.919 148.833
-40.392 150.498
-62.895 151.218
-69.643 154.644
-72.86 172.302
-64.356 152.939
-66.403 160.958
-52.229 135.062
-108.158 157.66
-76.098 135.203
-91.524 149.885
-123.376 -160.133
-102.714 111.885
-151.939 165.868
-161.368 165.666
-129.843 158.68
-158.246 156.662
-104.566 153.335
-161.836 171.841
-78.618 143.171
-85.719 166.597
-65.346 135.338
-50.575 89.016
-64.114 143.887
-68.535 139.716
-77.446 176.149
-95.971 159.616
-58.645 169.158
-47.919 129.232
-61.699 136.617
-76.919 143.443
-67.747 159.688
-73.524 144.34
-110.075 164.178
-107.045 150.941
-71.02 146.342
-86.856 -162.721
-57.022 141.74
-124.755 164.683
-110.983 164.608
-170.454 159.668
-147.658 147.083
-101.532 122.688
-164.526 141.903
-99.053 143.909
-92.852 166.748
-76.157 172.793
-117.368 173.36
-68.743 144.047
-64.638 139.428
-64.412 142.216
-101.151 166.747
-94.523 152.401
-51.062 154.036
-71.925 160.988
-113.612 134.336
-115.157 114.504
-125.733 78.562
-137.292 90.951
-76.919 170.124
-101.807 -172.898
-98.356 -167.565
-86.997 161.348
-101.596 152.931
-76.476 166.798
-51.431 148.561
-82.857 142.842
-93.952 145.768
-76.095 -177.548
-87.638 147.249
-61.636 116.338
-68.179 116.559
-62.284 139.282
-69.653 137.49
-89.054 147.287
-73.632 169.363
-49.166 133.516
-75.374 131.162
-101.034 138.513
-106.514 159.324
-64.454 133.221
-70.852 143.339
-87.456 160.34
-77.197 139.159
-137.623 132.977
-149.457 158.153
-167.661 153.344
-145.492 137.031
-68.049 165.74
-75.969 81.468
-64.591 156.964
-99.02 143.987
-107.644 138.934
-126.016 152.318
-140.911 165.301
-78.432 174.936
-130.661 145.729
-142.258 139.651
-174.48 124.474
-82.787 141.487
-68.606 138.987
-75.028 163.344
-67.595 136.15
-73.577 141.695
-49.495 139.065
-52.593 126.462
-52.161 141.487
-76.671 123.212
-61.537 160.825
-80.688 148.845
-53.585 126.053
-63.669 150.412
-116.478 157.051
-60.773 111.589
-90.083 144.502
-65.205 136.909
-110.635 178.444
-75.037 147.684
-42.565 136.722
-70.274 151.022
-125.864 159.143
-106.382 168.965
-82.977 143.278
-72.848 146.859
-69.212 148.438
-87.095 163.98
-36.787 136.397
-69.031 142.982
-85.943 128.637
-70.337 150.426
-76.138 172.403
-70.835 153.753
-87.771 143.729
-56.935 130.234
-63.841 127.294
-96.837 133.786
-80.368 115.528
-46.164 140.224
-73.061 133.206
-102.681 122.3
-52.377 116.695
-65.262 151.805
-74.075 119.056
-57.233 141.32
-67.636 142.354
-53.765 163.869
-70.155 129.666
-100.126 157.224
-84.983 173.394
-66.359 147.23
-62.979 144.513
-69.889 165.427
-77.014 142.106
-86.612 138.362
-59.68 162.743
-74.982 156.745
-77.029 137.181
-52.68 166.554
-56.244 167.092
-56.635 153.651
-60.333 137.77
-91.266 167.082
-93.416 146.083
-55.573 168.956
-57.141 133.991
-76.432 162.018
-54.435 140.322
-62.8 132.847
-53.554 133.241
-107.884 -149.158
-101.244 129.512
-131.734 145.541
-154.909 151.625
-68.977 148.452
-145.591 136.366
-150.194 179.11
-127.188 -177.213
-98.089 168.73
-72.789 161.421
-91.377 152.218
-66.694 163.064
-80.725 155.621
-66.843 140.371
-90.035 120.571
-78.631 156.172
-81.692 142.889
-56.088 145.382
-64.026 149.753
-56.793 142.521
-66.35 123.975
-83.646 164.674
-70.014 179.387
-95.548 162.488
-54.362 141.577
-67.668 158.92
-59.486 159.727
-53.493 130.497
-51.689 138.983
-84.989 153.54
-40.139 151.327
-58.643 149.872
-54.415 130.471
-53.397 159.191
-95.901 -167.275
-88.692 152.278
-146.841 141.062
-163.751 167.24
-111.189 165.58
-125.878 160.605
-114.47 143.284
-51.136 114.528
-82.065 147.477
-66.262 146.176
-134.783 142.609
-95.807 172.047
-77.004 159.051
-110.027 126.349
-48.56 110.683
-42.666 131.834
-58.005 120.977
-59.507 113.383
-56.347 135.698
-75.728 148.162
-54.206 148.558
-68.508 155.769
-78.595 144.789
-62.985 127.398
-60.524 154.79
-62.242 170.535
-78.58 140.951
-97.719 145.326
-70.668 145.157
-61.764 115.457
-48.452 140.626
-91.683 167.975
-101.403 -171.986
-139.222 134.715
-159.039 83.697
-143.303 59.92
-151.653 24.251
-78.096 45.05
-82.178 -18.077
-50.706 -26.087
-70.13 -28.882
-94.01 -45.255
-62.784 -26.569
-60.671 -37.381
-94.235 -63.324
-64.534 -57.483
-72.604 -20.522
-80.171 -14.053
-82.453 -29.917
-106.985 -32.261
-75.721 -23.027
-67.468 -22.759
-74.21 -24.105
-66.372 -28.608
-72.507 -43.575
-62.958 -26.068
-70.713 -40.923
-68.475 -43.125
-78.919 -44.933
-85.335 -45.321
-88.014 -20.138
-61.056 -48.354
-78.878 -2.56599999999997
-89.263 17.232
-59.579 0.824000000000012
-56.563 -21.043
-73.092 -13.483
-76.301 -13.791
-100.121 5.666
-77.444 62.633
-83 32.114
-141.412 74.488
-160.383 148.677
-96.712 170.164
-133.29 169.31
-79.513 156.854
-81.942 135.585
-58.78 143.469
-149.453 143.989
-133.242 147.77
-150.371 149.082
-149.095 152.528
-160.964 164.795
-57.47 138.823
-77.862 155.298
-110.555 157.124
-76.853 49.192
-78.877 40.018
-73.534 83.007
-100.017 46.687
-105.345 25.303
-133.06 30.858
-81.484 16.638
-94.177 39.284
-84.693 41.629
-75.833 -12.634
-101.584 15.274
-99.784 -6.298
-92.573 -13.606
-73.078 -33.928
-68.97 -16.414
-79.943 -14.155
-88.29 58.322
-80.121 88.124
-124.332 42.672
-88.995 53.701
-71.55 43.637
-80.114 37.494
-84.536 -18.752
-85.947 -6.41399999999999
-111.124 -29.721
-73.64 -23.983
-103.037 -12.774
-58.538 -41.984
-79.482 -44.203
-70.648 -27.11
-68.892 -16.092
-81.373 -53.495
-75.096 -26.389
-78.45 -35.929
-66.276 -42.386
-75.896 -11.184
-84.104 -11.685
-122.454 21.179
-87.339 -33.56
-127.062 0.75
-118.413 -10.716
-76.225 -29.693
-124.202 29.089
-90.618 29.701
-104.41 23.716
-129.143 27.022
-124.851 21.459
-111.269 26.871
-77.433 65.584
-72.04 67.491
-57.822 71.997
-83.539 -173.696
-89.518 -177.441
-63.916 133.744
-85.286 153.008
-67.73 149.832
-82.37 169.909
-47.851 155.227
-146.534 158.213
-138.493 152.797
-105.647 138.134
-55.206 143.625
-68.934 130.117
-61.438 117.914
-58.455 129.353
-51.3 141.631
-50.064 129.412
-78.327 138.538
-92.032 152.501
-53.671 134.339
-81.287 156.423
-64.576 167.993
-107.608 -173.052
-98.27 149.106
-45.601 147.824
-47.49 116.726
-77.637 130.711
-69.646 153.794
-48.732 131.716
-91.14 164.624
-77.675 150.175
-46.897 116.421
-50.693 152.959
-58.058 161.785
-53.824 158.293
-125.965 157.998
-113.078 128.389
-109.6 139.878
-72.194 155.037
-56.346 165.671
-86.962 -175.521
-71.599 171.709
-76.467 136.167
-110.71 142.697
-71.465 144.348
-97.637 170.484
-59.153 155.781
-75.122 134.646
-71.756 159.589
-63.788 137.791
-46.323 148.663
-87.427 160.774
-68.764 151.157
-53.865 126.001
-50.676 144.227
-75.498 166.539
-52.627 132.955
-60.882 148.288
-74.408 144.092
-104.723 160.582
-96.49 166.815
-124.929 157.768
-171.595 143.531
-152.88 150.913
-162.242 -156.871
-95.479 -155.604
-157.703 -121.507
-133.691 -146.922
-136.601 -117.42
-154.452 -150.878
-156.95 -171.606
-153.014 172.968
-101.861 -149.766
-97.03 -170.773
-54.741 140.582
-70.505 158.029
-69.547 172.754
-81.788 151.451
-88.664 157.878
-67.809 149.362
-87.614 176.937
-110.995 168.511
-154.466 151.874
-163.755 156.704
-143.795 138.524
-151.934 129.421
-172.042 143.989
-127.365 150.561
-77.903 136.161
-108.74 176.857
-82.05 164.894
-74.602 151.895
-93.824 150.166
-71.157 137.055
-124.115 -178.429
-67.932 52.341
-117.757 57.072
-133.985 35.386
-74.013 -3.44600000000003
-66.164 -20.586
-98.189 -23.387
-79.21 -51.733
-98.519 -31.949
-71.254 -28.529
-83.529 6.21699999999998
-69.015 -13.521
-80.095 -36.414
-68.729 -38.2
-64.087 -38.526
-58.786 -42.162
-116.486 -25.784
-118.245 6.96499999999997
-155.815 63.626
-110.516 26.557
-116.282 38.156
-114.378 32.332
-79.9 47.139
-91.859 43.346
-86.986 43.151
-104.805 42.402
-78.292 56.101
-88.285 75.85
-95.48 63.392
-86.404 72.99
-63.056 71.708
-77.222 73.217
-73.143 131.279
-63.33 127.449
-62.325 133.835
-67.494 158.486
-58.075 133.408
-68.293 162.491
-114.726 152.414
-157.569 160.576
-175.122 143.594
-165.195 150.026
-148.365 110.303
-146.919 126.79
-173.216 116.228
-159.893 158.44
-150.32 165.109
-110.322 163.949
-71.464 153.393
-71.364 155.989
-89.761 166.319
-136.763 168.392
-156.477 148.35
-140.976 146.171
-160.463 142.559
-101.884 132.331
-151.334 150.543
-139.364 147.391
-104.676 81.837
-64.732 51.389
-72.26 130.892
-84.742 135.659
-92.007 98.141
-63.302 100.206
-76.223 45.15
-82.386 65.676
-83.531 81.838
-83.1 31.932
-104.766 10.965
-118.984 26.95
-85.904 5.37400000000002
-90.904 -5.92099999999999
-124.476 -6.02999999999997
-114.005 -23.389
-105.829 -22.556
-68.097 -69.133
-88.227 -61.906
-73.86 136.495
-72.874 132.727
-67.794 135.019
-71.082 151.847
-99.439 137.288
-60.193 158.092
-76.549 168.368
-43.455 139.566
-57.496 151.241
-85.707 133.978
-98.944 151.266
-56.498 136.886
-60.459 132.401
-72.729 150.005
-65.14 127.462
-88.012 169.106
-95.112 150.798
-137.436 137.398
-132.58 83.8200000000001
-117.843 44.042
-90.299 51.862
-67.953 24.351
-74.599 60.013
-57.555 -8.32500000000005
-64.205 -41.2910000000001
-61.662 -48.426
-54.006 -53.105
-66.215 -58.995
-96.794 -19.133
-133.283 5.86300000000006
-143.013 21.25
-112.234 47.716
-130.243 59.249
-116.783 58.607
-74.962 -33.962
-94.339 -52.886
-66.247 -46.111
-86.855 -45.3579999999999
-46.767 -47.223
-68.258 -6.98699999999997
-87.499 11.54
-73.661 -21.273
-80.4 -18.533
-87.351 28.9690000000001
-79.308 122.683
